lshMEthod,ands,imbalance,isMethod,database,one_class_method,level_6,trees,depth,tp,tn,fp,fn,sensibility,specificity,precision,accuracy,F1,Gmean,wtdAcc,balancedAcc,mcc,AreaROC,timeIS,timeLSH,model_complexity,Total Time,Reduction of DataSet(%),reduction,k,type,db/IS_Method,% of samples
RHF+DPF,4,True,drop3,pageblocks,drop3-one,1,50,20,447.0,2421.0,447.0,2.0,99.554565701559,84.4142259414226,50.0,86.46367199276455,66.56738644825019,91.6723600799696,95.01246377351808,91.9843958214908,0.6474186130095889,0.9962539551520152,0.0146822778666666,0.0149459611833333,1000,0.0296282390499999,34.496124031007746,0.6550387596899225,2,train,"pageblocks/
drop3-one",65.50387596899225
RHF+DPF,4,True,drop3,pageblocks,drop3-one,2,50,20,456.0,2053.0,456.0,1.0,99.78118161925602,81.8254284575528,50.0,84.59204315576534,66.61796932067203,90.358386096679,94.39445567074505,90.8033050384044,0.6384635812558902,0.9911358828862102,0.0141617382833333,0.0128056087,1000,0.0269673469833333,42.82470481380564,0.5717529518619436,3,train,"pageblocks/
drop3-one",57.17529518619436
RHF+DPF,4,True,drop3,pageblocks,drop3-one,3,50,20,434.0,2555.0,434.0,3.0,99.31350114416476,85.48009367681499,50.0,87.24460011675423,66.51340996168582,92.13754599063118,95.16347890395981,92.39679741048988,0.6503641458829652,0.9925954225602388,0.0129176333,0.0150560941333333,1000,0.0279737274333333,31.285812514325006,0.6871418748567499,4,train,"pageblocks/
drop3-one",68.714187485675
RHF+DPF,4,True,drop3,pageblocks,drop3-one,4,50,20,453.0,2777.0,453.0,3.0,99.3421052631579,85.97523219814242,50.0,87.62886597938144,66.51982378854625,92.41731746297502,95.33204334365325,92.65866873065016,0.652430836652034,0.992924483942258,0.0142134886333333,0.0111209223833333,1000,0.0253344110166666,25.523108760634628,0.7447689123936537,5,train,"pageblocks/
drop3-one",74.47689123936537
RHF+DPF,4,True,drop3,pageblocks,drop3-one,5,50,20,108.0,956.0,108.0,14.0,88.52459016393442,89.84962406015038,50.0,89.7133220910624,63.905325443786985,89.18464635972042,88.9221003327992,89.1871071120424,0.616894909090096,0.9465650177596812,0.0153258675666666,0.0135774663666666,1000,0.0289033339333332,22.592423550890008,0.7740757644910999,1,test,"pageblocks/
drop3-one",77.40757644911
RHF+DPF,4,True,drop3,pageblocks,drop3-one,6,50,20,92.0,964.0,92.0,18.0,83.63636363636363,91.28787878787878,50.0,90.56603773584906,62.58503401360544,87.37840823621883,85.93181818181816,87.4621212121212,0.6007392481463217,0.937436972297471,0.0146822778666666,0.0149459611833333,1000,0.0296282390499999,34.496124031007746,0.6550387596899225,2,test,"pageblocks/
drop3-one",65.50387596899225
RHF+DPF,4,True,drop3,pageblocks,drop3-one,7,50,20,97.0,942.0,97.0,5.0,95.09803921568628,90.6641000962464,50.0,91.06047326906224,65.54054054054055,92.85460756692554,93.76785747985431,92.88106965596634,0.6513697878341204,0.9015267511439634,0.0141617382833333,0.0128056087,1000,0.0269673469833333,42.82470481380564,0.5717529518619436,3,test,"pageblocks/
drop3-one",57.17529518619436
RHF+DPF,4,True,drop3,pageblocks,drop3-one,8,50,20,107.0,973.0,107.0,15.0,87.70491803278688,90.0925925925926,50.0,89.85024958402661,63.69047619047619,88.89073882410133,88.42122040072859,88.89875531268973,0.6141467171431434,0.9382422402159244,0.0129176333,0.0150560941333333,1000,0.0279737274333333,31.285812514325006,0.6871418748567499,4,test,"pageblocks/
drop3-one",68.714187485675
RHF+DPF,4,True,drop3,pageblocks,drop3-one,9,50,20,90.0,997.0,90.0,13.0,87.37864077669903,91.72033118675252,50.0,91.34453781512605,63.60424028268552,89.52316946292237,88.68114789971507,89.54948598172578,0.6207365012789097,0.8953500707213579,0.0142134886333333,0.0111209223833333,1000,0.0253344110166666,25.523108760634628,0.7447689123936537,5,test,"pageblocks/
drop3-one",74.47689123936537
RHF+DPF,4,True,entropy,credit_card,entropy,0,50,10,147.0,70821.0,147.0,7.0,95.45454545,99.79286439,50.0,99.78347066,65.625,97.59960302,96.756041132,97.62370492,0.6900310973288336,0.999950585,0.507256253,0.446019638,500,0.953275891,68.874027,0.31125973,1,train,"credit_card/
entropy",31.125973000000002
RHF+DPF,4,True,entropy,credit_card,entropy,1,50,10,156.0,69669.0,156.0,11.0,93.41317365,99.77658432,50.0,99.7614013,65.13569937,96.54246422,95.322196851,96.59487898500001,0.6824966492853696,0.996736354,0.489920088,0.367885056,500,0.857805144,69.3728264,0.306271736,2,train,"credit_card/
entropy",30.627173600000003
RHF+DPF,4,True,entropy,credit_card,entropy,2,50,10,152.0,69780.0,152.0,9.0,94.40993789,99.782646,50.0,99.77030517,65.37634409,97.05912328,96.02175032299999,97.09629194499999,0.6861788750297834,0.996667546,0.483276388,0.346863874,500,0.830140262,69.33471300000001,0.30665287,3,train,"credit_card/
entropy",30.665287000000003
RHF+DPF,4,True,entropy,credit_card,entropy,3,50,10,149.0,70360.0,149.0,6.0,96.12903226,99.78867946,50.0,99.7806521,65.78366446,97.94176426,97.22692642,97.95885586,0.6924642741959283,0.999957366,0.584096551,0.391703574,500,0.975800125,69.00603050000001,0.309939695,4,train,"credit_card/
entropy",30.993969500000002
RHF+DPF,4,True,entropy,credit_card,entropy,4,50,10,144.0,69352.0,144.0,8.0,94.73684211,99.79279383,50.0,99.78175971,65.45454545,97.23196055,96.253627626,97.26481797,0.6874148303271208,0.996494054,0.704365389,0.638992986,500,1.343358375,69.4598965,0.305401035,5,train,"credit_card/
entropy",30.540103499999997
